Glia and neuronal cell	Oligodendrocyte	B cell	Pericyte	Endothelial cell	T cell	Myeloid cell
11860x5200	0.255967382124388	0.0188785735325184	0.00725869982140622	0.269529836604031	0.357479389744832	0.00313005089214709	0.0877560672806776
12240x5200	0.220260875435913	0.0191387105827273	0.00873929690793367	0.277078746853826	0.385848920522814	0.00151520383993177	0.0874182458568535
12620x5200	0.165699867285534	0.0213407105173719	0.0107504375901693	0.291476948108234	0.424684599523706	0.000626363200753149	0.0854210737742317
13000x5200	0.14203745933798	0.0206569987253042	0.00842763194068981	0.317491779730606	0.441382695495447	0.00238227144202222	0.0676211633279504
13380x5200	0.152933618046294	0.0213738698143888	0.00726900853866741	0.303345786672086	0.442389457034207	0.00224793364868506	0.0704403262456709
13760x5200	0.169649649865468	0.0223672211566457	0.00782562605746123	0.264949366303759	0.446792325991445	0.000417218574661274	0.0879985920505594
14140x5200	0.190410784085016	0.0226918336919533	0.0071015715100073	0.253510730630488	0.429310342451988	0.000128788941779761	0.0968459486887663
14520x5200	0.214393844919578	0.0230902437025392	0.0063072258851907	0.235102252959203	0.423033367180629	0.000106027071040107	0.0979670382818203
14900x5200	0.210325992394917	0.0223961041912329	0.00445923716454039	0.230858817559392	0.448572494450109	0.000108680900866405	0.0832786733389413
15280x5200	0.213288673575362	0.0223700718987694	0.0054366613660103	0.207369388189529	0.459947767390609	8.90410716219851e-05	0.0914983965080983
15660x5200	0.186153005273973	0.0228596358127489	0.00683963556266581	0.20819651866342	0.487569482238763	8.14847500831238e-05	0.0883002376983462
16040x5200	0.216953492100847	0.0263726888121502	0.00823984759755266	0.206005629444149	0.459693355389444	6.42298546393987e-05	0.082670756801217
16420x5200	0.27720104460148	0.0306943018561819	0.00788510739477375	0.198120823651612	0.400869620479724	4.78336877325833e-05	0.085181268328496
16800x5200	0.299535099085788	0.0286751127561881	0.00719180494132451	0.183837306673803	0.407267590895231	7.31569837373887e-05	0.0734199286639275
17180x5200	0.335299563408718	0.0321900669933158	0.00876383224687714	0.166515244828474	0.400195290590112	3.57011451401151e-05	0.0570003007873638
11480x5580	0.265267253694778	0.0231647694363138	0.00759846611351556	0.239212222000664	0.376798659453547	0.00182135833882731	0.0861372709623547
11860x5580	0.262945059665687	0.0244246599149558	0.00794247729982445	0.237468471178216	0.373178268214544	0.00162980149115804	0.0924112622356143
12240x5580	0.182248629872725	0.0214243949218915	0.0123064245478654	0.280443614317429	0.404818457685274	0.00117670422049641	0.0975817744343192
12620x5580	0.167239436685772	0.023740811949538	0.0129477877390012	0.274950859554718	0.419225057170288	0.000332974285116921	0.101563072615566
13000x5580	0.194122302607975	0.0246083392779224	0.0118369928761102	0.272250158001571	0.399101221892504	0.000358071887873542	0.0977229134560438
13380x5580	0.204124408076126	0.0259122795836356	0.00877915447109259	0.262387852269768	0.405978232918736	0.000318537388635134	0.092499535292007
13760x5580	0.180517177981519	0.0239118525347907	0.0066161022922195	0.254640610755488	0.44207947699865	0.000125195989989643	0.0921095834473426
14140x5580	0.178144761611049	0.0226314510970077	0.00738253316052722	0.239511096964916	0.453699545911599	7.02803723436319e-05	0.0985603308825575
14520x5580	0.213560806200447	0.0271858242629037	0.00657454211966	0.21678244982519	0.44616493209994	0.000109849242509098	0.0896215962493503
14900x5580	0.218859115462791	0.0255520015186293	0.00445466351407553	0.198426228080037	0.472779707973763	9.13020994633497e-05	0.0798369813512403
15280x5580	0.223276890651059	0.0249811012252995	0.00675762174482305	0.191127032917219	0.453379492651958	0.000144442998228127	0.100333417811413
15660x5580	0.213394469662041	0.0228795599531967	0.00772966183535283	0.183657189957966	0.473369121329623	8.46760410866979e-05	0.0988853212207332
16040x5580	0.237934839586877	0.0284065666455021	0.00851692631421943	0.191158512234902	0.454041012581657	4.76924297096179e-05	0.0798944502071323
16420x5580	0.269114673330952	0.0306211837712039	0.00736381396023028	0.201388467472713	0.405615397745547	3.46999885000366e-05	0.0858617637308538
16800x5580	0.307013422124293	0.0324100848488117	0.00706800938289737	0.184519399466137	0.3904392994048	4.34901072276886e-05	0.0785062946658338
17180x5580	0.322897542181881	0.0325540041844332	0.00672667957450068	0.144150842917068	0.422591481277812	3.7388345596261e-05	0.0710420615187087
11480x5960	0.250843420024612	0.0230788030409044	0.00778477896162705	0.256850744148651	0.371213773281956	0.000304246252137825	0.0899242342901121
11860x5960	0.250467217138664	0.0255155739934217	0.0103366748911449	0.24543476321839	0.370373173872857	9.22977744637147e-05	0.0977802991110594
12240x5960	0.194054483508179	0.0234704040743297	0.0120699421642521	0.265023519762377	0.411944104586953	0.000172099477145998	0.0932654464267642
12620x5960	0.171365226739902	0.0245279493289016	0.011617550998073	0.262899750593333	0.428499798560169	0.000118104778136939	0.100971619001485
13000x5960	0.21146459406945	0.0266205195861089	0.0103032190345338	0.251795279468212	0.393598612614184	0.000119251780103331	0.106098523447408
13380x5960	0.211476734932267	0.0258350175290461	0.00997481956019764	0.266953102598765	0.379394600735226	0.000106001216517942	0.106259723427981
13760x5960	0.20458719679485	0.027502539067343	0.00863372114177871	0.248613882045103	0.414291053118917	0.000160156616519766	0.0962114512154886
14140x5960	0.213252467531286	0.0266918218800623	0.00949972776726837	0.239082033468864	0.421738304597427	0.000573801003990962	0.0891618437511013
14520x5960	0.207470242002777	0.0239770753865128	0.0084014994569777	0.219378706559741	0.450260426710147	0.00065726076821007	0.0898547891156343
