Glia and neuronal cell	Oligodendrocyte	B cell	Pericyte	Endothelial cell	T cell	Myeloid cell
1104x857	0.240669722086112	0.0170791090298618	0.228297277052656	0.304576319538784	0.159797897002733	0.0228113156584027	0.0267683596314518
1137x857	0.228392175740367	0.0169732457343568	0.184669023330613	0.319416754473058	0.202493181598194	0.0193264173254537	0.0287292017979592
1170x857	0.219657313234357	0.0168830847798132	0.156823706330309	0.329439611353382	0.230037510759497	0.0169771149753445	0.0301816585672971
1203x857	0.213797041158414	0.0169086589161558	0.137419067471425	0.33842422535452	0.246293778556344	0.0153005457083036	0.0318566828348374
1236x857	0.210193385647656	0.0171917200677733	0.127309246428506	0.345211242351863	0.25115606204533	0.0148854911877555	0.0340528522711164
1269x857	0.20729508501431	0.0173283633627705	0.123170277935566	0.349526706477136	0.250189719603811	0.0154637675830881	0.0370260800233191
1302x857	0.211403507592204	0.0186662309824946	0.134649012779991	0.349820149344003	0.221419270956873	0.0192108189279126	0.0448310094165211
1335x857	0.212018203969686	0.0174092011149558	0.112576783267327	0.360407376400232	0.215646911724958	0.0150919630922757	0.0668495604305654
1368x857	0.195574400277746	0.0148834360455614	0.0864650290794269	0.39742423963493	0.234677267446712	0.010854207053669	0.0601214204619558
1401x857	0.140687522383291	0.0102692864511625	0.0422030060200129	0.444859470221944	0.318106339112892	0.00419872689847761	0.0396756489122206
1434x857	0.108688418344892	0.00678489723763592	0.0231028604193327	0.435177265093605	0.398564316043825	0.00156691971019861	0.0261153231505101
1467x857	0.107987621513912	0.00633347934734602	0.0187993905137198	0.3896958824616	0.449327461278525	0.000842842830905833	0.0270133220539912
1500x857	0.13245963856621	0.00799980368845042	0.0211630898724621	0.358909283009362	0.444591016964218	0.000762934113845084	0.0341142337854522
1533x857	0.213699024095274	0.0116617632614277	0.0297592502942706	0.32785900274223	0.372547559165728	0.00152269783549052	0.0429507026055792
1566x857	0.315410256530071	0.0173330442878522	0.0385819936480477	0.279118969990521	0.283355891731534	0.00183178673771501	0.0643680570742589
1599x857	0.211530789289821	0.0131046650999285	0.0329163169228108	0.356475628981339	0.344126589940015	0.00214675338367431	0.0396992563824111
1632x857	0.103153393896121	0.00754790925966194	0.0264924531120734	0.433729899747989	0.405556890846913	0.00196754752339509	0.0215519056138464
1665x857	0.100755781587594	0.00654936869903423	0.0296808093681042	0.432121999395444	0.406524363837564	0.00235396694417553	0.0220137101680845
1698x857	0.203166959853665	0.0110118445722373	0.0410486695963886	0.343933893113791	0.363301607654784	0.00237208385673671	0.0351649413523971
1731x857	0.293615139767152	0.0159191207771516	0.0456569667477457	0.281784232466523	0.313738390608447	0.00173752868159012	0.0475486209513898
1764x857	0.327964948154458	0.017294260959227	0.0451707956536075	0.243423342843573	0.321096419040911	0.0019214623859366	0.0431287709622874
1797x857	0.3605890435244	0.0253642101821616	0.057005134631373	0.196022338531122	0.315790076711199	0.00246078573444937	0.0427684106852962
1830x857	0.415151627924523	0.0384320849662296	0.0689991720945239	0.180829590179128	0.235880187168866	0.0032193601722486	0.0574879774944814
1863x857	0.443971357426254	0.0500047122394426	0.072939820102574	0.171549812308517	0.20687743655262	0.00291268459755534	0.0517441767730362
1896x857	0.512276786066603	0.073873313441959	0.0718552684713891	0.128094328761133	0.171863783961152	0.00210240461611617	0.0399341146816482
1929x857	0.549830119986492	0.0674321399000789	0.0731956495183282	0.104989979877908	0.169948153408689	0.00221699546442907	0.0323869618440749
939x890	0.243259958878701	0.014471309524594	0.18338494983117	0.366554726115672	0.144862125541475	0.0214003584923237	0.0260665716160648
972x890	0.237784626887321	0.016375780596675	0.159742813075725	0.373816115408715	0.165713623244565	0.0187037161508432	0.0278633246361558
1005x890	0.244607591114986	0.0186554048092793	0.18481789215112	0.341490846392397	0.159987919418776	0.0222053448071308	0.0282350013063108
1038x890	0.250201249083856	0.0179683599050511	0.210751789019148	0.32644122103991	0.149194531515446	0.0204721881215696	0.0249706613150194
1071x890	0.249812545739294	0.0172891886538024	0.211653976783377	0.322624659117898	0.1529421615794	0.0178813075685763	0.0277961605576517
1104x890	0.246737977393627	0.0169703141941554	0.199616141384704	0.319326338502574	0.169472037117705	0.0173054699062138	0.0305717215010204
1137x890	0.231959182246563	0.0169162126720198	0.176997629588555	0.323923864454108	0.20294335578593	0.0174459821972327	0.0298137730555921
1170x890	0.223219273163258	0.0169219997946735	0.157456109347731	0.33069841047095	0.224970162359862	0.0163000076880478	0.0304340371754775
1203x890	0.218182340036272	0.0171872588527902	0.143032230976409	0.337692724524195	0.236513871527761	0.0155219586265393	0.0318696154560339
1236x890	0.215895913554591	0.0179461735794128	0.134773790632228	0.343285555147771	0.237968698767114	0.0156207727512135	0.03450909556767
1269x890	0.218302384671064	0.0199388370183049	0.139206607558363	0.341395193389528	0.222546874202665	0.0181388110477148	0.0404712921123606
1302x890	0.213823836991833	0.0209535683997025	0.130104829178085	0.344637953070963	0.210659709446458	0.0186483118676851	0.0611717910452725
1335x890	0.206041827928773	0.018753098036146	0.104801006704065	0.359314021552682	0.22379079146856	0.0166133002178694	0.0706859540919034
1368x890	0.223083744862962	0.0172198572161531	0.0847664028560797	0.3633599041212	0.21082112734491	0.0126542857690685	0.0880946778296268
1401x890	0.212598503122888	0.0138599856994189	0.0659957156462538	0.368284950901793	0.260814752867927	0.0074444881217522	0.0710016036399668
1434x890	0.157021153519807	0.00928598761822143	0.0380293443202801	0.382365710953399	0.363698492435442	0.00310481574810803	0.0464944954047434
1467x890	0.10833777254549	0.00683931836649985	0.023037929924794	0.365736496591395	0.466653239955501	0.00149494360857712	0.0279002990077423
1500x890	0.117377534140838	0.00846807067668054	0.0216313875056834	0.364236259759877	0.4599704258555	0.00100527039817203	0.0273110516632492
1533x890	0.175544493466819	0.0114178012200804	0.0324581124703171	0.35479441765996	0.377659489821521	0.00122072067271543	0.0469049646885867
1566x890	0.290114029097244	0.0148474785878738	0.0465027880641962	0.300630923338277	0.282976611526832	0.00199532273253783	0.0629328466530393
1599x890	0.240979795849191	0.0125295640840949	0.0441106919081662	0.342196568554278	0.31284083864541	0.00253498378256913	0.0448075571762908
1632x890	0.135840854126354	0.00815412907746264	0.0312511583558782	0.404352980264254	0.392721715666189	0.00214724771665772	0.0255319147932042
1665x890	0.128382658706924	0.00747134429668436	0.0349270976637414	0.395415518048182	0.406646706348527	0.00247124749290256	0.0246854274430391
1698x890	0.195416542880639	0.0105703054979499	0.0419817738963984	0.341196393279027	0.367377185121385	0.00231432455204403	0.0411434747725569
1731x890	0.244197124935977	0.0134677071991986	0.0502852218465333	0.290472567197386	0.341746647947286	0.00283813280725015	0.0569925980663685
1764x890	0.269267399273268	0.0158266122793872	0.0522162003793229	0.224238612089849	0.38761113197219	0.00332196919099328	0.0475180748149899
1797x890	0.364331896968957	0.0254705637343292	0.060684020901298	0.173313754914631	0.328705845935904	0.00190429112145031	0.0455896264234306
1830x890	0.437744131104268	0.0419855905878922	0.0592319309548552	0.162356660416223	0.245252927178883	0.00177358783550659	0.051655171922372
1863x890	0.46991308165365	0.0588779274597284	0.0576895317864966	0.143920659879316	0.222187898648159	0.00162788379808676	0.0457830167745639
1896x890	0.512828622735652	0.0679919600743583	0.0717060678915579	0.118106009120775	0.17939372345607	0.00246391129783455	0.0475097054237523
1929x890	0.543058413367804	0.0465617664144448	0.0741892960356319	0.115969269541906	0.174933891629625	0.00262951036694703	0.0426578526436401
939x923	0.249004682134117	0.0132434369446838	0.188777087820553	0.356977418092007	0.141159247486159	0.0231891547508893	0.0276489727715912
972x923	0.244007927014933	0.0168367975147683	0.164145818033575	0.366199204007004	0.162472853290455	0.0206062138359427	0.0257311863033213
1005x923	0.243176523002068	0.0177996925845513	0.177622484563797	0.353851314468075	0.1590737735519	0.0217730226016489	0.0267031892279592
1038x923	0.239676429082679	0.0173186744978614	0.197744776858751	0.334781745935591	0.16194725262599	0.0218926812021997	0.0266384397969268
1071x923	0.242021936393712	0.0167489838643773	0.185926646748507	0.331185947095146	0.178663985026595	0.0171013860310628	0.0283511148405996
1104x923	0.242022721869655	0.0167141224339044	0.179852196065226	0.329678888349909	0.184984969197526	0.0161363873879711	0.0306107146958083
1137x923	0.230428767284817	0.0167649336253556	0.168472035921525	0.328928407934456	0.209278759373178	0.0161873024869601	0.0299397933737087
1170x923	0.223215567112377	0.016843962906127	0.157061673022265	0.331982019643751	0.224766259128955	0.0159702990094854	0.030160219177039
1203x923	0.219040561459499	0.0170848240166599	0.146215492234281	0.33740412295287	0.233629464752918	0.0154589805237915	0.0311665540599803
1236x923	0.215956153434319	0.0175696955286972	0.135416971199604	0.350230825517766	0.234497160659573	0.0146345871502382	0.0316946065098026
1269x923	0.220061238210542	0.0205002556074759	0.133680236672893	0.352542574804957	0.219000118343245	0.0166363962222183	0.0375791801386678
1302x923	0.196212135249619	0.0201621494965086	0.111716874004933	0.371824626407966	0.249900088267002	0.0152197952784576	0.0349643312955138
1335x923	0.189510768546235	0.0197253751589828	0.106587613212152	0.381089112655892	0.249117782575108	0.0151001923791278	0.038869155472502
1368x923	0.206808135010549	0.0182397242572449	0.125024488043884	0.371527409297375	0.211858026510464	0.0160019591829712	0.0505402576975119
1401x923	0.235050160271952	0.0169635682814862	0.120494803512424	0.347750808014043	0.20019288862192	0.0140575034532359	0.0654902678449387
1434x923	0.215858103599326	0.0140314002360855	0.0778126885771198	0.351431236666628	0.273493195928299	0.0100221283791183	0.0573512466134237
1467x923	0.178668043905763	0.012180932634923	0.0478533281935191	0.343111871428282	0.371694413981454	0.00590318378399444	0.0405882260720648
1500x923	0.150700094622903	0.0114857087683037	0.0387381761962994	0.369215315379512	0.39035908370129	0.00377956767838833	0.0357220536533028
1533x923	0.176929227286525	0.0123046723863309	0.0410941297990833	0.379694446201377	0.34666861473603	0.00274973476965182	0.0405591748210031
1566x923	0.246873999681812	0.0142498898958316	0.0575634047209247	0.347228580369327	0.273290725385075	0.00383569017487578	0.0569577097721546
1599x923	0.179424557665272	0.00956424786138823	0.0378228230651255	0.39422536962703	0.342288988899596	0.00246828656580288	0.0342057263157854
1632x923	0.101716068502048	0.00590746840402239	0.0210092847083085	0.41492920390059	0.43677731809669	0.00126039428684094	0.0184002621015004
1665x923	0.143995715305035	0.00709215664622443	0.0291781408612365	0.375613279004301	0.421103914534841	0.00134139635805279	0.0216753972903091
1698x923	0.177752785178761	0.0090839609549158	0.0403330776555067	0.348284369572911	0.388024330667062	0.0019004097333804	0.0346210662374638
1731x923	0.290055896867025	0.015198364831845	0.0601901033664365	0.269908363194364	0.308640863843273	0.0034532794425816	0.052553128454475
1764x923	0.346781910264678	0.0179727357857333	0.0655599674494961	0.21947871696611	0.292667243547921	0.00362706714692168	0.0539123588391402
1797x923	0.377248323410003	0.0262940816620555	0.0659894733094963	0.174915600680332	0.306375510850726	0.00195564958624174	0.0472213605011449
1830x923	0.441558322289122	0.0368280897211279	0.0575075095641865	0.163054299076569	0.2505498483982	0.00133791550697499	0.049164015443819
1863x923	0.451201822677002	0.0391111285421906	0.0560683173061851	0.158658728841819	0.248787639276137	0.00126808775944717	0.0449042755972188
1896x923	0.476424494766627	0.0400461833668373	0.0665113410664034	0.137942722567102	0.220626912761186	0.0019258754590211	0.0565224700128234
1929x923	0.505305739497736	0.0384168675096978	0.0664449819775239	0.128115269267459	0.200266348666699	0.00222038582737148	0.0592304072535131
906x956	0.246371418961501	0.0083088251826888	0.24853208101715	0.331679435529086	0.112894030077544	0.0238214516630651	0.0283927575689656
939x956	0.2533415007717	0.0110798929960405	0.210869450905578	0.343104238123571	0.1269097148801	0.025026159977293	0.0296690423457175
972x956	0.251032000339821	0.0158675259652019	0.185926565609637	0.355784406205756	0.140596577366393	0.0211897391971558	0.0296031853160361
1005x956	0.242703446639346	0.0172756618298023	0.185199533754983	0.357329271636208	0.147986857224613	0.0194548110219051	0.0300504178931434
1038x956	0.232923811013	0.0168737871054048	0.187085799020295	0.342614058139304	0.172670864191798	0.0192177357860769	0.0286139447441207
1071x956	0.232669408784698	0.01665109272863	0.172885542729798	0.33701239453798	0.195200728587589	0.0163943049895271	0.0291865276417784
1104x956	0.22942904359386	0.0165605805614689	0.167990720105744	0.333567846593092	0.207507367013159	0.015922824046978	0.0290216180856988
1137x956	0.224562930973482	0.0164890908021094	0.162962496243043	0.332648281115182	0.218583557688091	0.0157519520488196	0.0290016911292733
1170x956	0.220166126093353	0.016512687823595	0.158760043865873	0.333534756990509	0.226274845118898	0.0157894485497397	0.0289620915580329
1203x956	0.217102287138759	0.0166101737965175	0.153955420936978	0.338535270237816	0.22937980032358	0.0154979972556702	0.0289190503106799
1236x956	0.213972542374294	0.0165429332456805	0.15387007040605	0.350432209863043	0.223124669030542	0.0149147255727325	0.0271428495076582
1269x956	0.223392256895867	0.0182679671948565	0.140628563586395	0.353768553507695	0.218535669518602	0.0158805589220287	0.0295264303745563
1302x956	0.2060503919507	0.019439384071422	0.119147447302288	0.37433093898498	0.238272873992255	0.0143939124394513	0.0283650512589033
1335x956	0.204937247809759	0.0196763314572928	0.142224998935248	0.38349836328108	0.207113985814328	0.0150952950952914	0.0274537776070015
1368x956	0.204290027072252	0.0193292087384191	0.163681632702611	0.376853050021476	0.189733615628588	0.017066506191682	0.0290459596449721
1401x956	0.24765014967938	0.0207579411410612	0.174654691821353	0.341718371632593	0.147916087241634	0.0231351789012563	0.0441675795827229
1434x956	0.259535434913947	0.0201418963226917	0.143386728225788	0.339849646060166	0.168576947413375	0.0214495106569921	0.0470598364070397
1467x956	0.242760194670873	0.0192538672143195	0.114339674123491	0.349262666709378	0.208065720817155	0.0162749436265908	0.0500429328381928
1500x956	0.207012729852335	0.0170383284107248	0.105826294020929	0.371057288758515	0.239195851271255	0.0140459931111903	0.0458235145750516
1533x956	0.20034150432239	0.0159442361595673	0.107101043911488	0.379558056460608	0.244138032263574	0.0114921611657843	0.0414249657165887
1566x956	0.232000280306012	0.0163945840283703	0.0853060278125713	0.368382434872563	0.244403336298843	0.00889253153686939	0.0446208051447712
1599x956	0.155960484544024	0.0109563123688365	0.0457057062683957	0.392516769481443	0.362936061110879	0.00476415135688444	0.027160514869538
1632x956	0.124484118036958	0.00844423526783951	0.0288481740949482	0.37654728528094	0.439028862140242	0.00161159936512849	0.0210357258139444
1665x956	0.224282353510647	0.0112769967746573	0.0368831563266056	0.317502110249514	0.379944951463998	0.0012082575052361	0.0289021741693423
1698x956	0.29565934715092	0.0137522307456073	0.0493981746226454	0.280888973445718	0.322523976649618	0.00216278459835265	0.0356145127871389
1731x956	0.39385652153967	0.01947914513108	0.0611926279755103	0.227942673665791	0.245393602419103	0.00247530192710837	0.0496601273417371
1764x956	0.424957244318281	0.0246597596746072	0.0656565200992445	0.204495959053588	0.223278054891613	0.002541798167746	0.0544106637949206
1797x956	0.445635268406079	0.0263806264962431	0.072579735593364	0.172326894646976	0.226077054725237	0.00192904305335091	0.0550713770787492
1830x956	0.441633021643678	0.0277904374929782	0.0613436953502104	0.171168679484731	0.24544049156454	0.00156430057743687	0.0510593738864263
1863x956	0.408733302419604	0.0289201399824533	0.0615493847508562	0.178955181571451	0.268830741460751	0.00129926297407364	0.0517119868408106
1896x956	0.440134139458935	0.0294419966690874	0.0635871223118126	0.157723336471823	0.248579872290779	0.00161177744045435	0.0589217553571083
1929x956	0.495055572659325	0.0376359982348876	0.0610396490574609	0.139550311647135	0.205797307236015	0.00161844610911368	0.0593027150560629
873x989	0.246557848193793	0.00783042984569087	0.251210934713324	0.331243816966108	0.113730816604694	0.0224853497493575	0.026940803927034
906x989	0.248725505350205	0.00908237242961965	0.242801843714255	0.33727257665918	0.111563550231991	0.0222214357483597	0.0283327158663906
939x989	0.251408102411819	0.0125828601771837	0.206385298679998	0.352548862129071	0.126396864946279	0.0225266066568005	0.0281514049988497
972x989	0.248775316521959	0.0168037758361607	0.19108425317333	0.353595091076722	0.140875503371272	0.0194363689838274	0.0294296910367277
1005x989	0.239771903440554	0.0172935691484888	0.181213374116121	0.353411590768696	0.161700461742665	0.016282681175869	0.0303264196076058
1038x989	0.234801299512303	0.0166937885340282	0.173902243456556	0.34867989901921	0.179575277332334	0.0160415170329265	0.0303059751126434
1071x989	0.225510240919732	0.01653056351204	0.165453879899144	0.340969229152474	0.207060502575871	0.0158911491120596	0.0285844348286796
1104x989	0.219700031931004	0.0162714939582543	0.160798306455625	0.337218292352112	0.222564732732576	0.0155171199477078	0.0279300226227212
1137x989	0.216003642217911	0.0161248596546018	0.159424001836857	0.335740716753796	0.229642308194172	0.0155342776500594	0.0275301936926024
1170x989	0.212279270251151	0.0159137504950169	0.161951652578328	0.335247199557545	0.231736799083692	0.0159865034031425	0.0268848246311246
1203x989	0.210433174307428	0.0156081777457086	0.172067349819739	0.335988847299062	0.223932962491837	0.0165747228958563	0.0253947654403691
1236x989	0.216566669110712	0.0169334698157816	0.166260367994551	0.343186342047344	0.215691244481883	0.017311344551694	0.0240505619980347
1269x989	0.243277133976803	0.0167498215533725	0.163829202327819	0.34460890933517	0.189641290330609	0.0161847421445053	0.0257089003317219
1302x989	0.256367475405575	0.0186402357459923	0.174503396035744	0.343954005705733	0.158752750291252	0.0186570234833486	0.0291251133323552
1335x989	0.248737268832494	0.01915326765488	0.191293212755964	0.357810873798247	0.13516816877882	0.0208765289999338	0.0269606791796608
1368x989	0.241556753704711	0.0192779518220594	0.196682027948933	0.361642252411082	0.128389503573952	0.0242751573914913	0.0281763531477704
1401x989	0.256958471901143	0.0207951187280243	0.206598235711519	0.338368081725267	0.113222601275472	0.0297763097618207	0.0342811808967543
1434x989	0.255756862756398	0.0210531717499289	0.206778521952451	0.335000316188263	0.117197010114625	0.0269883520461327	0.0372257651922011
1467x989	0.250556460384215	0.0210834308880615	0.201368412281235	0.349138309888478	0.111835370166443	0.0247275300147641	0.0412904863768025
1500x989	0.247041746027281	0.019997879876407	0.210425049217946	0.353038353989603	0.107053010024341	0.0240539630475721	0.0383899978168492
1533x989	0.245868517982468	0.0207314914776231	0.206338283106429	0.350628860493602	0.120726244708817	0.0206856997840455	0.035020902447016
1566x989	0.24581782659123	0.020269231001217	0.142596572800633	0.352436593158749	0.184605371080221	0.0153913991018333	0.0388830062661167
1599x989	0.230140365000807	0.0159236981243249	0.0725555586932824	0.331006567022948	0.309837901124963	0.00780466962695581	0.0327312404067184
1632x989	0.225836091342893	0.0135945126997653	0.0481623024337172	0.310062829874456	0.366636273150686	0.00258034350881557	0.033127646989666
1665x989	0.294855747620126	0.0154950194037998	0.0567860990901993	0.278844001519824	0.30640876759562	0.00303019641284867	0.0445801683575826
1698x989	0.3721636398195	0.0188835351315306	0.061624331117693	0.243447349178876	0.254535648351411	0.00359445276881825	0.0457510436321707
1731x989	0.402947899404379	0.0218217864884935	0.0727296185103573	0.221327218569149	0.219424734776667	0.00413844404505292	0.0576102982059008
1764x989	0.398965584515218	0.0250490128576495	0.074749597827864	0.216019422059391	0.225242845500913	0.00334029230880794	0.0566332449301563
1797x989	0.408860010508225	0.024725870847872	0.0771022056704086	0.195543113409122	0.233075068935695	0.00342551828506762	0.0572682123436099
1830x989	0.412691014970994	0.0270330096593706	0.0686806971788595	0.179853451879566	0.248726982927175	0.00288946138583725	0.0601253819981978
1863x989	0.403009498446249	0.0337171061334327	0.0668035232067798	0.17583551501423	0.265222519239899	0.00194850001819887	0.0534633379412102
1896x989	0.444016351351603	0.0358321053764918	0.0591360710211201	0.147740397600265	0.262936433066551	0.00136746431596502	0.0489711772680037
1929x989	0.494307824175031	0.0388464895606974	0.0572022805721523	0.123323015693331	0.234754750982686	0.00148306340420941	0.050082575611893
873x1022	0.255492160060193	0.0116525332884234	0.198793612260428	0.355157282535408	0.124646203305466	0.0234398800780829	0.0308183284719993
906x1022	0.253089144922939	0.0135899959741347	0.207537956295576	0.355158273202969	0.118953285227267	0.0216317892289919	0.0300395551481229
939x1022	0.247366080381366	0.0182281942329647	0.195578665209085	0.355725864692193	0.133290344416888	0.0199259315244986	0.0298849195430052
972x1022	0.237995682122805	0.0189424089230554	0.179673868646225	0.358501276193784	0.158509701817705	0.0180595844427617	0.0283174778536643
1005x1022	0.230922502071369	0.0173422140568861	0.168437775394408	0.354665888435577	0.183850724188644	0.0158923520467043	0.028888543806412
1038x1022	0.223876894204896	0.0167351335965028	0.161046387807291	0.348602284547995	0.206143475487823	0.0152460748974756	0.028349749458018
1071x1022	0.217428378978056	0.0163287056601537	0.156660192215681	0.344670452076942	0.222252848908875	0.0149933297515861	0.0276660924087062
1104x1022	0.210147797173689	0.0159529713480189	0.154997145365055	0.341360367390128	0.23590308801446	0.0150404027871026	0.0265982279215472
1137x1022	0.204713213995127	0.0156489211319558	0.156104711401426	0.339605121427158	0.242937615137817	0.0153049238221884	0.025685493084328
1170x1022	0.202533068395255	0.0154219079689241	0.161245190755804	0.337757961293299	0.242038832682827	0.0159513220597628	0.0250517168441284
1203x1022	0.189760454777597	0.0142640108744575	0.182669923848855	0.331953752965575	0.240097470360993	0.0190708860560623	0.0221835011164603
1236x1022	0.194265410541403	0.0146929020936165	0.196247909596455	0.335555717379356	0.219551243242694	0.0198772179424781	0.0198095992039974
1269x1022	0.23892416583212	0.0161747671598708	0.181351915351334	0.331229418226506	0.188722174284817	0.017652193302143	0.0259453658432086
1302x1022	0.26881132533811	0.0177142355197595	0.198782013665399	0.31781113840325	0.146801637024438	0.0199689632717767	0.030110686777267
1335x1022	0.260661324244293	0.0188963600391831	0.217150977308017	0.327895337655382	0.121531561612621	0.0261077893259079	0.0277566498145956
1368x1022	0.25526518851706	0.0177889277947509	0.212134177988449	0.347217084455001	0.112110201745529	0.0289198155204305	0.0265646039787804
1401x1022	0.242614599268603	0.0172159089707186	0.211708627614112	0.356473088087836	0.110403707746182	0.0324034703430796	0.0291805979694685
1434x1022	0.227707966391806	0.0172346522049404	0.223388040037569	0.360875162681063	0.109654863069461	0.0301359059413146	0.0310034096738462
1467x1022	0.230451402003093	0.0175301395404173	0.241127287870105	0.350933629119658	0.100580237638337	0.0237332730316622	0.035644030796728
1500x1022	0.231263005042677	0.018386406670891	0.25116528312755	0.341948499427563	0.10509904283119	0.0197704861041764	0.0323672767959531
1533x1022	0.227569827339261	0.0184986385739576	0.229977209779106	0.34909027967132	0.128569760169847	0.0183569676585474	0.0279373168079612
1566x1022	0.232393964483165	0.0179337728597489	0.157581312385067	0.356338375603958	0.186344990986725	0.0132540384199717	0.0361535452613658
1599x1022	0.282375116226346	0.0176406163212678	0.0904014340759601	0.304742667400373	0.255116988525505	0.00679486230586206	0.0429283151446857
1632x1022	0.298434622381743	0.0170402935906607	0.0628692022468192	0.274104783188915	0.299672387983832	0.00319612147521468	0.044682589132815
1665x1022	0.292854105595858	0.0169676436999129	0.0711887501341612	0.277761895651049	0.28063631404011	0.00649756129801855	0.0540937295808893
1698x1022	0.317124319840574	0.0179845538773732	0.0852240098877877	0.265614691586919	0.24598828091601	0.00909267465191273	0.0589714692394229
1731x1022	0.334145744647214	0.0206539729446693	0.0802176510416524	0.269762661147559	0.229675479536851	0.00701585716117045	0.0585286335208843
1764x1022	0.327539437012479	0.0216475304423131	0.0784629399947548	0.266326002482615	0.247271221660452	0.00541197812363682	0.0533408902837498
1797x1022	0.344762008787431	0.0215837823083463	0.0799251541446954	0.230650750885522	0.26051605494651	0.00735561938910619	0.055206629538389
1830x1022	0.363188581821118	0.0247946478106838	0.0710265887700084	0.225255326120553	0.248643294287152	0.00617318187061612	0.060918379319868
1863x1022	0.440530974291619	0.0367080047698743	0.0775805563500011	0.170968834528228	0.21121929698933	0.0030422920577278	0.0599500410132201
1896x1022	0.480291515100226	0.0408533436519846	0.0715331823546056	0.125627862525161	0.229184899947577	0.00172238318721164	0.0507868132332338
1929x1022	0.442446103381514	0.0441629156899445	0.0551989057386126	0.128096288905014	0.28588808707678	0.00165498127855792	0.0425527179295766
840x1055	0.252760228484353	0.014353630481893	0.165477652706558	0.370836206646541	0.140460016512848	0.026506603424277	0.0296056617435305
873x1055	0.253021855115958	0.012609845627	0.174049752477624	0.373762475925022	0.132937547592482	0.0241754549234864	0.0294430683384274
906x1055	0.233442779961349	0.0142139073103227	0.172594639241255	0.380877085954852	0.152856571444854	0.019495607025481	0.0265194090618854
939x1055	0.234309645470926	0.0175951646126528	0.1741312190692	0.364192144357053	0.164837571806944	0.0190051139067955	0.0259291407764286
972x1055	0.222457501458311	0.0179627771085596	0.164102363989988	0.360771840894565	0.192407354527182	0.0162906231952479	0.0260075388261469
1005x1055	0.218085903101111	0.0169371221492773	0.154658286458473	0.353870820372733	0.214490541886089	0.0150615733128003	0.0268957527195167
1038x1055	0.213785177822524	0.0164803930261669	0.150997960638484	0.350501229790037	0.226791019564702	0.0145427889421769	0.0269014302159101
1071x1055	0.208270683356773	0.0161379972406718	0.148850657228198	0.348841177271027	0.237162300898975	0.0143755007201615	0.0263616832841945
1104x1055	0.199910364104646	0.0156362981316819	0.147567159821595	0.347305728102905	0.249922734748153	0.014319836937421	0.0253378781535981
1137x1055	0.191726514357299	0.0152009999974654	0.149359144868178	0.346197883298639	0.25902410254271	0.014589912015199	0.0239014429205097
1170x1055	0.179981942390441	0.0144037311006982	0.162478057177248	0.34124290311181	0.264420333963507	0.0164669911708575	0.0210060410854374
1203x1055	0.163830434505168	0.0132474993135208	0.185709338865503	0.338282428469693	0.257676630413917	0.0186883162716357	0.0225653521605622
1236x1055	0.173935154044727	0.0138641635181319	0.190806550873248	0.335790940359225	0.242121899654769	0.0211168072492325	0.0223644843006664
1269x1055	0.215189595967112	0.0167991694962856	0.174134618799662	0.324691842211392	0.226816312596192	0.0173583559268952	0.0250101050024621
1302x1055	0.239099768377614	0.0184592559492327	0.203330074673547	0.314008001352711	0.175906582711206	0.0201062794662377	0.029090037469452
1335x1055	0.235592538219274	0.01778446564848	0.230794970617808	0.322776018036172	0.143529546330841	0.0243092779629129	0.0252131831845114
1368x1055	0.226843097795219	0.0169718591991286	0.23631549876305	0.344772905015179	0.125159872912068	0.0264531579475474	0.0234836083678069
1401x1055	0.184846811772472	0.0146017496514593	0.185643159211198	0.408067619869561	0.161204284501536	0.0246592356900512	0.0209771393037228
1434x1055	0.177312757019511	0.0143116066880941	0.183045891186687	0.410643037205314	0.165545053760197	0.0284759455317479	0.0206657086084489
1467x1055	0.20936169001109	0.0178725316993222	0.231744417541046	0.348752344476755	0.141175819515224	0.0249185147913088	0.0261746819652538
1500x1055	0.212463900242258	0.0180317330230168	0.206513968414686	0.362345507685722	0.15724119377568	0.0166226434326359	0.0267810534260007
1533x1055	0.215275630724371	0.017739745992756	0.177456752297917	0.373997755407933	0.177148376118138	0.0135643199660081	0.024817419492877
1566x1055	0.219750093535326	0.015058196213109	0.117769493475197	0.373379961083637	0.232448172502828	0.00801558301493999	0.0335785001749635
1599x1055	0.289491032672211	0.0172311051478933	0.0864293887766154	0.306592897598579	0.246806709551566	0.00408114563029118	0.0493677206228442
1632x1055	0.339947713235932	0.0203895044021058	0.0791209956325786	0.253535171832909	0.248092641147358	0.00302345838013927	0.0558905153689768
1665x1055	0.310161845366934	0.0194351678292908	0.0764199341784342	0.266958971058821	0.265338545236545	0.00546426528118743	0.056221271048788
1698x1055	0.286891717912733	0.0196778474158486	0.0788272430993366	0.292280757569547	0.261752475063469	0.00873079366612047	0.0518391652729452
1731x1055	0.321768125106022	0.0213517304956363	0.0711120217236568	0.278586583914247	0.247797666665929	0.00567167007109592	0.0537122020234131
1764x1055	0.364305212764397	0.0229925986366826	0.0701855297929147	0.24821287321631	0.235503571738566	0.00519534411944893	0.053604869731681
1797x1055	0.394818972557023	0.0243746069460943	0.0693581780194064	0.206648654702261	0.2446335362305	0.00709521512376481	0.0530708364209507
